method	gene	primary_AUROC	primary_AUPRC	primary_balanced_accuracy
z	FOXD3	0.46228786926461346	0.349280215899469	0.3823067253299811
rz	SNORD1B	0.46228786926461346	0.3483912074649128	0.5226272784412319
z	STYK1	0.46228786926461346	0.3475086670224471	0.3871778755499686
rz	EMC9	0.46228786926461346	0.34734740886793714	0.3868636077938403
rz	WDR75	0.46228786926461346	0.3446620460749265	0.5113136392206159
rz	WWC2	0.46228786926461346	0.3412832725369551	0.35983658076681335
z	SETD7	0.46228786926461346	0.33971396323638936	0.45395977372721563
z	C2CD2L	0.46228786926461346	0.3392921602703904	0.5361407919547454
rz	IFNGR2	0.46228786926461346	0.33797217675321367	0.6390634820867378
z	PSMB7	0.46228786926461346	0.3360669507387434	0.5601822752985544
z	SEMG1	0.4622878692646134	0.3852245895725001	0.5565681961030798
rz	GPRIN1	0.4622878692646134	0.3760183316644059	0.46495914519170334
rz	S100A11	0.4622878692646134	0.3754346183263875	0.45820238843494654
z	BAMBI	0.4622878692646134	0.3677944061296903	0.46825895663104966
rz	PIGZ	0.4622878692646134	0.3627192100092712	0.5295411690760528
rz	PDZRN3	0.4622878692646134	0.3589895373092493	0.4541169076052797
z	OR1F1	0.4622878692646134	0.35452816160632694	0.4811439346323067
rz	GUCA2B	0.4622878692646134	0.3511606798908713	0.5317410433689503
rz	CENPQ	0.4622878692646134	0.350482326312806	0.576681332495286
z	CNTN4	0.4622878692646134	0.3449331949353468	0.4330609679446889
z	MAPK8IP3	0.4622878692646134	0.34330837041976797	0.4571024512884978
rz	CEP76	0.4622878692646134	0.34115874183710415	0.4629164047768699
z	ADARB2	0.4621307353865494	0.35434422875335014	0.49795725958516657
pct	MIR320C2	0.46213073538654936	0.39443781114286774	0.5419547454431175
rz	LINC00525	0.46213073538654936	0.37317074445885173	0.48287240729101194
z	CELF5	0.46213073538654936	0.3387135702037912	0.4806725329981144
rz	FUT6	0.46213073538654936	0.3304538683314344	0.4638592080452546
pct	TUBA3C	0.4621307353865493	0.39969027369727583	0.4927718416090509
rz	OR6B3	0.4621307353865493	0.3652709721466041	0.49512884978001254
rz	SLITRK5	0.4621307353865493	0.33887238049938084	0.4074481458202388
z	HEBP1	0.4619736015084853	0.3591622580689605	0.5268698931489629
rz	RBMX	0.46197360150848527	0.40605553012148554	0.4338466373350094
z	ANKS6	0.46197360150848527	0.36708113146361593	0.49497171590194844
rz	ZNF383	0.46197360150848527	0.365662987412191	0.43117536140791957
z	OTUD7A	0.46197360150848527	0.36401934355265586	0.397705845380264
rz	SH3BGRL2	0.46197360150848527	0.3579847853573972	0.47988686360779387
z	REXO2	0.46197360150848527	0.34987323193009556	0.36470773098680076
z	MANBA	0.46197360150848527	0.3469015978680739	0.4855436832181018
z	ACP5	0.46197360150848527	0.34469926340356893	0.4415461973601508
rz	IL31RA	0.46197360150848527	0.34106164471704403	0.4269327467001886
z	LEMD2	0.46197360150848527	0.32805550421080887	0.5623821495914519
pct	LALBA	0.4619736015084852	0.41967255540354703	0.3741357636706474
z	INSL4	0.4619736015084852	0.41656010128824117	0.5678818353236958
rz	MCM4	0.4619736015084852	0.38974541310692445	0.3687932118164676
rz	AWAT2	0.4619736015084852	0.3886899411814937	0.3722501571338781
pct	INSM2	0.4619736015084852	0.3790620389703905	0.5179132620993087
rz	DYNLL1	0.4619736015084852	0.37693980735614474	0.424732872407291
rz	TMSB4X	0.4619736015084852	0.36908181174309324	0.42174732872407295
rz	FGF2	0.4619736015084852	0.36617950673703764	0.5331552482715274
z	PPCS	0.4619736015084852	0.3628173570961527	0.5358265241986172
rz	FAM181A-AS1	0.4619736015084852	0.36219576556384897	0.4883720930232558
z	HMGB1	0.4619736015084852	0.36206011485531453	0.40336266499057194
z	SH3BGRL	0.4619736015084852	0.3618797086917126	0.36659333752357004
rz	UVSSA	0.4619736015084852	0.3618464269953607	0.4734443746071653
rz	WDR31	0.4619736015084852	0.3588123257087489	0.3973915776241358
rz	TMEM207	0.4619736015084852	0.3574154074525178	0.3819924575738529
z	LMLN	0.4619736015084852	0.35503400229017534	0.5168133249528598
z	ZSCAN26	0.4619736015084852	0.35400075535165215	0.5226272784412319
z	MIR574	0.4619736015084852	0.35117387027069275	0.4626021370207417
z	CHMP5	0.4619736015084852	0.3486181446551525	0.4168761785040855
z	ZWILCH	0.4619736015084852	0.3474090109638472	0.49481458202388434
z	CRIPT	0.4619736015084852	0.3473394000278571	0.5226272784412319
rz	GABPB1-AS1	0.4619736015084852	0.34708637507480666	0.43258956631049655
z	CYP4X1	0.4619736015084852	0.3468441411186787	0.5564110622250157
rz	TMEM154	0.4619736015084852	0.3443539677132147	0.4963859208045255
z	CXXC1	0.4619736015084852	0.3440399485951806	0.4296040226272784
z	ZNF302	0.4619736015084852	0.34363324674219253	0.47045883092394725
z	GEMIN2	0.4619736015084852	0.34311915429875706	0.4296040226272784
rz	SYCE1L	0.4619736015084852	0.3431171433712359	0.475801382778127
z	BPNT1	0.4619736015084852	0.3426470668303108	0.5620678818353237
rz	UCN	0.4619736015084852	0.33956895055265535	0.5287554996857322
rz	HDAC4	0.4619736015084852	0.33663923343089197	0.36470773098680076
z	FAM86EP	0.4619736015084852	0.33636943939580133	0.5017284726587052
rz	CHRNA6	0.4619736015084852	0.3346009598393751	0.49481458202388434
rz	TOR1B	0.4619736015084852	0.33243971507729353	0.5413262099308611
rz	EEPD1	0.4619736015084852	0.3302507648180236	0.5436832181018227
z	ESD	0.46197360150848515	0.34739873712478	0.45600251414204906
z	HS3ST4	0.46181646763042117	0.3704246356391449	0.4800439974858579
rz	GTF2H1	0.46181646763042117	0.35412639905418214	0.4899434318038969
rz	IL11	0.46181646763042117	0.33840903843190706	0.42818981772470144
rz	MIR3176	0.4618164676304211	0.37712206952434885	0.49512884978001254
rz	SNORD110	0.4618164676304211	0.37290590425337755	0.5402262727844124
rz	MUSK	0.4618164676304211	0.3535120102401838	0.5347265870521685
rz	KCNC1	0.4618164676304211	0.3513717745140726	0.5644248900062854
rz	SNORD114-2	0.4618164676304211	0.33749306110030036	0.37633563796354497
pct	MIR609	0.46165933375235707	0.3832561781631411	0.4714016341923319
z	SMIM3	0.46165933375235707	0.35690373638544887	0.4274041483343809
rz	UQCRH	0.46165933375235707	0.3528571150929175	0.3830923947203017
z	LINC00619	0.46165933375235707	0.3484277332246907	0.556725329981144
rz	ZNF485	0.461659333752357	0.40106963130130047	0.4142049025769956
z	CRYBA4	0.461659333752357	0.37165175608056233	0.4800439974858579
z	PSMD1	0.461659333752357	0.3666511376189722	0.471558768070396
z	RNASEH2C	0.461659333752357	0.365906300214607	0.5084852294154619
z	SMAD4	0.461659333752357	0.3651868627240607	0.3928346951602766
z	MDH2	0.461659333752357	0.36131032370411453	0.5257699560025142
rz	EXOSC10	0.461659333752357	0.3598559181739084	0.45505971087366437
rz	ZKSCAN3	0.461659333752357	0.3573660912819161	0.3928346951602766
rz	RAD51AP1	0.461659333752357	0.35402475714912435	0.4626021370207417
z	IGF1	0.461659333752357	0.35381258380239966	0.46228786926461346
z	CHRFAM7A	0.461659333752357	0.3525041470178668	0.4926147077309868
z	FCHO2	0.461659333752357	0.35209821456228263	0.4417033312382149
rz	CARNS1	0.461659333752357	0.3520072990047028	0.49340037712130735
rz	OR9A4	0.461659333752357	0.35062183537594593	0.49434318038969205
rz	PELI2	0.461659333752357	0.34782928328674523	0.5144563167818982
rz	METTL8	0.461659333752357	0.34725915245606886	0.3928346951602766
rz	MREG	0.461659333752357	0.34452363059228786	0.45443117536140787
z	TUBAL3	0.461659333752357	0.3409927941118365	0.4989000628535512
z	CSPP1	0.461659333752357	0.33981227393183255	0.4978001257071024
z	ATF1	0.461659333752357	0.3394107177410858	0.39472030169704586
rz	TNFRSF1A	0.461659333752357	0.33914765313758766	0.47093023255813954
z	ADAMTS13	0.461659333752357	0.3381675506089772	0.5120993086109366
rz	R3HCC1L	0.461659333752357	0.3343740226999001	0.48208673790069134
z	PRDX3	0.461659333752357	0.3337580757491352	0.48884349465744814
z	MSX1	0.461659333752357	0.33311148604722524	0.5894091766184789
z	NUCB2	0.461659333752357	0.33082550998284965	0.5034569453174105
rz	ITGA6	0.461659333752357	0.32986552234058675	0.5450974230043998
z	EGFLAM-AS4	0.46165933375235696	0.4671810141737586	0.40901948460087995
z	ZFAND2A	0.46165933375235696	0.3824921936382314	0.45678818353236955
z	OR2T34	0.46165933375235696	0.37548106293304195	0.5362979258328096
rz	MAPK6	0.46165933375235696	0.3634141820940994	0.5020427404148334
z	POPDC3	0.46165933375235696	0.3611833789538292	0.3917347580138278
rz	PANX2	0.46165933375235696	0.3578691824786703	0.4706159648020113
rz	HOTAIRM1	0.46165933375235696	0.35207606033178485	0.5436832181018227
rz	DMTN	0.46165933375235696	0.35181309956197027	0.419076052796983
z	HOOK2	0.46165933375235696	0.35049183849136956	0.49481458202388434
rz	NOL9	0.46165933375235696	0.35047136929499434	0.3658076681332495
rz	VIPR2	0.46165933375235696	0.3494433992699014	0.45631678189817726
rz	TM9SF3	0.46165933375235696	0.3486416795551439	0.47988686360779387
rz	COX7A2	0.46165933375235696	0.3460465900392359	0.5050282840980516
z	PLXNA4	0.46165933375235696	0.34468735259702327	0.37633563796354497
z	MIR875	0.4616593337523569	0.36997962904677206	0.36659333752357004
rz	LMX1B	0.4616593337523569	0.34752967292344333	0.4011627906976744
z	MEF2B	0.4615021998742929	0.4495850318547606	0.5292269013199246
rz	OR6K2	0.4615021998742929	0.35575251621763254	0.38529226901319924
rz	KCNQ3	0.46150219987429286	0.35280849542785364	0.45175989943431805
pct	LRRC2-AS1	0.46150219987429286	0.3455603578045147	0.5304839723444374
rz	TTPA	0.46150219987429286	0.33701173332920553	0.42441860465116277
rz	NUP205	0.4613450659962289	0.35493712756175805	0.4349465744814582
rz	OST4	0.4613450659962289	0.3404917053257705	0.3928346951602766
rz	KIAA1549L	0.4613450659962288	0.39335135402216836	0.5150848522941547
pct	CTSL3P	0.4613450659962288	0.3829887531762459	0.4908862350722816
z	GTF2F1	0.4613450659962288	0.372341675372037	0.4120050282840981
z	ATP8B1	0.4613450659962288	0.36496991555732217	0.4596165933375236
rz	PLEKHG4B	0.4613450659962288	0.3589653455077477	0.5147705845380264
z	POLK	0.4613450659962288	0.35834284693169244	0.4239472030169704
z	HAUS6	0.4613450659962288	0.35338542801207606	0.4784726587052168
rz	RGS2	0.4613450659962288	0.351121125612219	0.51414204902577
rz	C14orf93	0.4613450659962288	0.34357186524196437	0.3557510999371465
rz	NR5A2	0.4613450659962288	0.34299253292259957	0.44343180389692016
z	GPATCH3	0.4613450659962288	0.33949022378951704	0.45883092394720304
z	PRMT6	0.4613450659962288	0.33726033356369456	0.3857636706473916
rz	ABLIM3	0.4613450659962288	0.3343341765798624	0.47721558768070393
z	SWSAP1	0.4613450659962288	0.3339821569724146	0.5102137020741672
rz	CREM	0.4613450659962288	0.33190370705347183	0.5353551225644249
z	LALBA	0.46134506599622876	0.41890000753797585	0.3955059710873664
rz	FADS3	0.46134506599622876	0.38823250461335523	0.4255185417976116
rz	MOB2	0.46134506599622876	0.37800185220562915	0.4038340666247643
z	ECSIT	0.46134506599622876	0.3769334780574108	0.48177247014456315
z	HNRNPL	0.46134506599622876	0.3742827708990323	0.436046511627907
z	NAA10	0.46134506599622876	0.36924175040726265	0.4131049654305468
rz	ATP6AP2	0.46134506599622876	0.36807773335878785	0.42661847894406035
z	VWA3B	0.46134506599622876	0.359087709803778	0.401948460087995
rz	CDH9	0.46134506599622876	0.353623324859555	0.3122250157133878
rz	CRYM	0.46134506599622876	0.3529537868325385	0.49937146448774355
z	ZNF860	0.46134506599622876	0.3527912583518388	0.4657448145820239
rz	PIK3R4	0.46134506599622876	0.35275292968187355	0.5199560025141421
z	RAD17	0.46134506599622876	0.3511909852351627	0.3463230672532998
rz	DACT3-AS1	0.46134506599622876	0.35059640682458215	0.4157762413576367
rz	PSG11	0.46134506599622876	0.350029023571819	0.3625078566939032
rz	MCTS1	0.46134506599622876	0.34603428519892915	0.3519798868636078
rz	OR52N5	0.46134506599622876	0.3441650281921095	0.517127592708988
rz	ZNF75A	0.46134506599622876	0.34303425171660645	0.5102137020741672
rz	ST8SIA4	0.46134506599622876	0.34272073240893486	0.3752357008170962
rz	CDC42EP3	0.46134506599622876	0.34257187168130765	0.5166561910747958
rz	RPL31	0.46134506599622876	0.34029093191492144	0.46967316153362665
z	SPDYE7P	0.46134506599622876	0.33662226724426114	0.4082338152105594
rz	PLXDC2	0.46134506599622876	0.33524358822995093	0.4877435575109994
z	FUNDC2	0.46134506599622876	0.33485197516347986	0.3725644248900063
z	OGDHL	0.4613450659962287	0.3765502794222658	0.4773727215587681
rz	MIR3975	0.4613450659962287	0.35601622879324657	0.5018856065367693
z	SLC30A9	0.4613450659962287	0.3507370433409871	0.5406976744186047
rz	SNORD7	0.4611879321181647	0.36628811517823734	0.37900691389063484
rz	SNORD113-1	0.4611879321181647	0.35587786772888663	0.37146448774355756
z	PGLYRP2	0.46118793211816467	0.42511990164852664	0.5419547454431175
rz	RPL21P44	0.46118793211816467	0.3578791191631038	0.4811439346323067
rz	VN1R2	0.46118793211816467	0.35606304524810506	0.49324324324324326
rz	TF	0.46118793211816467	0.35194110010187796	0.4618164676304211
rz	GALNT9	0.46118793211816467	0.3446198547921429	0.5040854808296669
rz	SNRPD2P2	0.4611879321181646	0.36701077174727703	0.3860779384035198
z	PRSS8	0.4611879321181646	0.3303536769711638	0.5361407919547454
z	LYAR	0.4610307982401006	0.3940377035549512	0.5036140791954745
z	CLDND1	0.4610307982401006	0.36889672677595353	0.49340037712130735
z	NEU2	0.4610307982401006	0.36557897168007203	0.4838152105593966
rz	CDC42BPB	0.4610307982401006	0.35945488675693305	0.4773727215587681
rz	CDC25C	0.4610307982401006	0.35416534820995194	0.3516656191074796
z	ARHGEF3	0.4610307982401006	0.3512626979912077	0.4941860465116279
rz	FBXO21	0.4610307982401006	0.34799358533245256	0.5586109365179133
z	AMOT	0.4610307982401006	0.34781792665714856	0.5168133249528598
rz	CDK5RAP2	0.4610307982401006	0.3417379697834868	0.5012570710245129
rz	NAA50	0.4610307982401006	0.33990919157509003	0.48020113136392206
z	HOXD11	0.46103079824010057	0.403642776207075	0.5419547454431175
rz	UFSP1	0.46103079824010057	0.38458748107810226	0.4968573224387178
z	NAAA	0.46103079824010057	0.3817822165422664	0.40524827152734133
rz	PRPF4	0.46103079824010057	0.37762188030683036	0.383563796354494
z	USP21	0.46103079824010057	0.3750898059604256	0.4168761785040855
z	AGO3	0.46103079824010057	0.37401552334766563	0.5160276555625393
z	SMC2	0.46103079824010057	0.3738972786423077	0.4154619736015085
rz	PWP1	0.46103079824010057	0.37352635026413167	0.47093023255813954
rz	RPS6KA6	0.46103079824010057	0.3664136577727558	0.5106851037083595
z	YES1	0.46103079824010057	0.3619720518852293	0.40037712130735387
rz	STARD9	0.46103079824010057	0.35740469813300413	0.4357322438717788
z	CYP2S1	0.46103079824010057	0.3562520006296885	0.45333123821495913
rz	NSUN5P1	0.46103079824010057	0.35368901822725113	0.4060339409176619
z	DDTL	0.46103079824010057	0.35357897063094945	0.3928346951602766
rz	LINC00174	0.46103079824010057	0.3533054309767696	0.4442174732872407
rz	RHBDL2	0.46103079824010057	0.35215166035728385	0.5381835323695788
rz	EPS8L2	0.46103079824010057	0.3504719870747428	0.49182903834066627
rz	HNRNPR	0.46103079824010057	0.3480407497220527	0.3819924575738529
z	KRTCAP3	0.46103079824010057	0.3437395796952269	0.3988057825267128
z	DMTN	0.46103079824010057	0.3435882198454763	0.4355751099937146
z	EIF2B2	0.46103079824010057	0.341252977246884	0.33170961659333753
rz	FAM50B	0.46103079824010057	0.34113186482757346	0.4423318667504714
rz	EHBP1	0.46103079824010057	0.3410793900798656	0.5548397234443746
rz	SLC25A27	0.46103079824010057	0.34078346099264456	0.5320553111250785
z	RBM25	0.46103079824010057	0.3405721088115927	0.4390320553111251
z	MAF1	0.46103079824010057	0.34055116225930426	0.4952859836580767
rz	ASB3	0.46103079824010057	0.34010569729234874	0.471558768070396
rz	CHST2	0.46103079824010057	0.33945279287201047	0.4277184160905091
rz	SEC23B	0.46103079824010057	0.3393155470547198	0.3879635449402891
z	GLB1L	0.46103079824010057	0.33802575952371205	0.4967001885606537
z	UQCRB	0.46103079824010057	0.33780003178739076	0.5721244500314268
rz	TYW3	0.46103079824010057	0.3369081225594659	0.5237272155876807
rz	AKAP9	0.46103079824010057	0.3327168628113125	0.4179761156505343
z	TFAM	0.46103079824010057	0.3325324897126266	0.5315839094908862
z	DUSP4	0.4610307982401005	0.41717752679368386	0.46008799497171593
rz	EHMT1	0.4610307982401005	0.40518097172348083	0.43950345694531745
rz	CEP162	0.4610307982401005	0.39092787592210443	0.463073538654934
rz	USP11	0.4610307982401005	0.38825106107267077	0.4439032055311125
rz	CLDN5	0.4610307982401005	0.37560057652570134	0.3925204274041484
rz	SETD1B	0.4610307982401005	0.3727069126199176	0.5249842866121937
z	ARID3C	0.4610307982401005	0.37187581505674017	0.4487743557510999
rz	OLA1	0.4610307982401005	0.36616449514664745	0.4626021370207417
z	EIF2D	0.4610307982401005	0.365588962341969	0.5157133878064111
z	KATNB1	0.4610307982401005	0.35644268947040475	0.5155562539283469
rz	IL17A	0.4610307982401005	0.35059772269074596	0.5306411062225016
rz	NXF4	0.4610307982401005	0.35059772269074596	0.5306411062225016
z	TMEM182	0.4610307982401005	0.34542744856162133	0.4739157762413576
z	USP39	0.4610307982401005	0.34270838538378257	0.48208673790069134
z	KCTD13	0.4610307982401005	0.34056904488548845	0.4006913890634821
rz	HSPA6	0.4610307982401005	0.3405406096345156	0.5271841609050911
rz	ZNF667	0.4610307982401005	0.3401275543299441	0.6145505971087366
rz	CFHR5	0.4610307982401005	0.3398142602163043	0.467316153362665
z	CALM2	0.4610307982401005	0.3389717835586188	0.5102137020741672
z	SCUBE2	0.4610307982401005	0.33531640874281765	0.5020427404148334
rz	LINC01347	0.4610307982401005	0.3300826331421869	0.4734443746071653
z	AGAP4	0.46087366436203653	0.3873291683645378	0.356536769327467
rz	SGK2	0.46087366436203653	0.3628654790406658	0.5276555625392835
rz	OCIAD2	0.4608736643620365	0.37182902926461414	0.5208988057825268
rz	RAB26	0.4608736643620365	0.36635802605439527	0.4127906976744186
rz	MTMR8	0.4608736643620365	0.3654164732180439	0.4274041483343809
z	GABRA1	0.4608736643620365	0.3558185045416794	0.4838152105593966
rz	PMCH	0.4608736643620365	0.3524482261681169	0.5212130735386549
rz	ASZ1	0.4608736643620365	0.35214427307450563	0.38529226901319924
rz	STEAP1B	0.4608736643620365	0.3483157940086201	0.4423318667504714
z	EPHA8	0.4608736643620364	0.38152761985362366	0.4973287240729101
z	MIR365B	0.4608736643620364	0.37925235357730597	0.44013199245757384
z	HEMGN	0.4608736643620364	0.37805458695218297	0.5130421118793211
rz	SRD5A2	0.4608736643620364	0.3588687088209935	0.48601508485229417
z	MIR4500HG	0.4608736643620364	0.34410869279423323	0.46495914519170334
z	HOXA10-AS	0.46087366436203636	0.3812850773120895	0.5749528598365807
rz	CXADRP3	0.46087366436203636	0.36094499815430053	0.3841923318667505
z	FEZF1	0.46071653048397243	0.39119947543370714	0.6041797611565053
z	AKT3	0.46071653048397243	0.3611048370842068	0.49340037712130735
z	FSTL3	0.4607165304839724	0.37031395561998637	0.4049340037712131
rz	ZSWIM4	0.4607165304839724	0.36912122408910947	0.4776869893148963
rz	NAP1L1	0.4607165304839724	0.3646585028126974	0.4919861722187303
