mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
-0.07903924413512285	-0.15859444028078626	0.0038154918162462033	0.064	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	238	0.5086680459442107	0.5889990725547549	0.5656043157196298	0.6553587491844493	0.11355482149081556	0.1303878539812057	True	computed_from_matched_predictions	0.11520000000000001
-0.06682177690831682	-0.14374256180571715	0.010977832566482666	0.084	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_CYT	CYT	238	0.5086680459442107	0.5759434971819932	0.5656043157196298	0.6425903883053723	0.11355482149081556	0.16460353003429873	True	computed_from_matched_predictions	0.13745454545454547
-0.05422289698824274	-0.14086474779882574	0.030883618699499703	0.21	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_PDCD1LG2	PDCD1LG2	238	0.5086680459442107	0.5640293928800743	0.5656043157196298	0.6182924853794871	0.11355482149081556	0.15601250487531357	True	computed_from_matched_predictions	0.26999999999999996
-0.03845772945703813	-0.08971640300610965	0.015236052375380444	0.14	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	238	0.5086680459442107	0.5468359848755083	0.5656043157196298	0.5900260944280148	0.11355482149081556	0.09916900801064304	True	computed_from_matched_predictions	0.21000000000000005
0.0	0.0	0.0	1.0	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	238	0.5086680459442107	0.5086680459442107	0.5656043157196298	0.5656043157196298	0.11355482149081556	0.11355482149081556	True	computed_from_matched_predictions	1.0
0.021845990149683508	-0.09338314319374467	0.1409356703367916	0.718	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_IPRES	IPRES	238	0.5086680459442107	0.4839837340372405	0.5656043157196298	0.5382841560540526	0.11355482149081556	0.22136807976876352	True	computed_from_matched_predictions	0.760235294117647
0.029021144977268157	-0.0872255717452	0.15271645715556317	0.642	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_TIDE_exclusion	TIDE_exclusion	238	0.5086680459442107	0.4768495398444746	0.5656043157196298	0.5261414275425615	0.11355482149081556	0.21887553937702214	True	computed_from_matched_predictions	0.7222500000000001
0.038755515079506565	-0.022538291805159018	0.09961292617235534	0.242	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePrior	EcoNiche-Opt-ModulePrior	238	0.5086680459442107	0.4705714489548406	0.5656043157196298	0.5276173787239584	0.11355482149081556	0.1360038310388015	False	computed_from_matched_predictions	0.2904
0.04126259389859396	-0.020692169441698882	0.1027279467607258	0.202	clinical_benefit	melanoma_core_plus_phs000452	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	238	0.5086680459442107	0.4684311906970108	0.5656043157196298	0.5309067348288897	0.11355482149081556	0.13244657334852025	True	computed_from_matched_predictions	0.26999999999999996
-0.12363588876179687	-0.24485719429014544	-0.00492487762039281	0.038	clinical_benefit	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	131	0.5149359886201992	0.6396396396396397	0.5806244910779776	0.6998085249961822	0.1985364845371237	0.2767521032497246	True	computed_from_matched_predictions	0.336
-0.11905005956134761	-0.24593337187262154	0.003054803828027887	0.056	clinical_benefit	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph_vs_APM	APM	131	0.5149359886201992	0.6356092935040305	0.5806244910779776	0.6566586716002705	0.1985364845371237	0.09899908558772091	True	computed_from_matched_predictions	0.336
